NCM;inicio_vigencia;fim_vigencia;uTrib_abreviatura;Descricao_uTrib;
85176221;01/01/2016;;UN;Unidade;
85176229;01/01/2016;;UN;Unidade;
85176234;01/04/2022;;UN;Unidade;
85176239;01/01/2016;;UN;Unidade;
85176241;01/01/2016;;UN;Unidade;
85176249;01/01/2016;;UN;Unidade;
85176251;01/01/2016;;UN;Unidade;
85176252;01/01/2016;;UN;Unidade;
85176253;01/01/2016;;UN;Unidade;
85176254;01/01/2016;;UN;Unidade;
85176255;01/01/2016;;UN;Unidade;
85176256;01/04/2022;;UN;Unidade;
85176259;01/01/2016;;UN;Unidade;
85176262;01/01/2016;;UN;Unidade;
85176264;01/01/2016;;UN;Unidade;
85176265;01/01/2016;;UN;Unidade;
85176272;01/01/2016;;UN;Unidade;
85176273;01/04/2022;;UN;Unidade;
85176277;01/01/2016;;UN;Unidade;
85176278;01/01/2016;;UN;Unidade;
85176279;01/01/2016;;UN;Unidade;
85176291;01/01/2016;;UN;Unidade;
85176294;01/01/2016;;UN;Unidade;
85176296;01/01/2016;;UN;Unidade;
85176299;01/01/2016;;UN;Unidade;
85176900;01/01/2016;;UN;Unidade;
85177110;01/04/2022;;UN;Unidade;
85177190;01/04/2022;;UN;Unidade;
85177900;01/04/2022;;KG;Quilograma;
85181010;01/01/2016;;UN;Unidade;
85181090;01/01/2016;;UN;Unidade;
85182100;01/01/2016;;UN;Unidade;
85182200;01/01/2016;;UN;Unidade;
85182910;01/01/2016;;UN;Unidade;
85182990;01/01/2016;;UN;Unidade;
85183000;01/01/2016;;UN;Unidade;
85184000;01/01/2016;;UN;Unidade;
85185000;01/01/2016;;UN;Unidade;
85189010;01/01/2016;;KG;Quilograma;
85189090;01/01/2016;;KG;Quilograma;
85192000;01/01/2016;;UN;Unidade;
85193000;01/01/2016;;UN;Unidade;
85198110;01/01/2016;;UN;Unidade;
85198120;01/01/2016;;UN;Unidade;
85198190;01/01/2016;;UN;Unidade;
85198900;01/01/2016;;UN;Unidade;
85211010;01/01/2016;;UN;Unidade;
85211081;01/01/2016;;UN;Unidade;
85211089;01/01/2016;;UN;Unidade;
85211090;01/01/2016;;UN;Unidade;
85219000;01/10/2021;;UN;Unidade;
85221000;01/01/2016;;KG;Quilograma;
85229000;01/04/2022;;KG;Quilograma;
85232110;01/01/2016;;UN;Unidade;
85232120;01/01/2016;;UN;Unidade;
85232911;01/01/2016;;UN;Unidade;
85232919;01/01/2016;;UN;Unidade;
85232990;01/01/2016;;UN;Unidade;
85234110;01/01/2016;;UN;Unidade;
85234190;01/01/2016;;UN;Unidade;
85234910;01/01/2016;;UN;Unidade;
85234920;01/01/2016;;UN;Unidade;
85234990;01/01/2016;;UN;Unidade;
85235110;01/01/2016;;UN;Unidade;
85235190;01/01/2016;;UN;Unidade;
85235210;01/01/2020;;UN;Unidade;
85235290;01/01/2020;;UN;Unidade;
85235900;01/01/2020;;UN;Unidade;
85238000;01/01/2016;;UN;Unidade;
85241100;01/04/2022;;UN;Unidade;
85241200;01/04/2022;;UN;Unidade;
85241900;01/04/2022;;UN;Unidade;
85249100;01/04/2022;;UN;Unidade;
85249200;01/04/2022;;UN;Unidade;
85249900;01/04/2022;;UN;Unidade;
85255011;01/01/2016;;UN;Unidade;
85255019;01/01/2016;;UN;Unidade;
85255021;01/01/2016;;UN;Unidade;
85255022;01/01/2016;;UN;Unidade;
85255023;01/01/2016;;UN;Unidade;
85255024;01/01/2016;;UN;Unidade;
85255029;01/01/2016;;UN;Unidade;
85256010;01/01/2016;;UN;Unidade;
85256020;01/01/2016;;UN;Unidade;
85256090;01/01/2016;;UN;Unidade;
85258100;01/04/2022;;UN;Unidade;
85258200;01/04/2022;;UN;Unidade;
85258300;01/04/2022;;UN;Unidade;
85258911;01/04/2022;;UN;Unidade;
85258912;01/04/2022;;UN;Unidade;
85258913;01/04/2022;;UN;Unidade;
85258914;01/04/2022;;UN;Unidade;
85258919;01/04/2022;;UN;Unidade;
85258921;01/04/2022;;UN;Unidade;
85258922;01/04/2022;;UN;Unidade;
85258929;01/04/2022;;UN;Unidade;
85261000;01/01/2016;;UN;Unidade;
85269100;01/01/2016;;UN;Unidade;
85269200;01/01/2016;;UN;Unidade;
85271200;01/01/2016;;UN;Unidade;
85271300;01/01/2016;;UN;Unidade;
85271900;01/04/2022;;UN;Unidade;
85272100;01/01/2016;;UN;Unidade;
85272900;01/01/2016;;UN;Unidade;
85279100;01/01/2016;;UN;Unidade;
85279200;01/01/2016;;UN;Unidade;
85279910;01/01/2016;;UN;Unidade;
85279990;01/01/2016;;UN;Unidade;
85284200;01/04/2022;;UN;Unidade;
85284930;01/04/2022;;UN;Unidade;
85284990;01/04/2022;;UN;Unidade;
85285200;01/04/2022;;UN;Unidade;
85285900;01/04/2022;;UN;Unidade;
85286200;01/01/2017;;UN;Unidade;
85286910;01/01/2016;;UN;Unidade;
85286990;01/01/2016;;UN;Unidade;
85287111;01/01/2016;;UN;Unidade;
85287119;01/01/2016;;UN;Unidade;
85287190;01/01/2016;;UN;Unidade;
85287200;01/01/2016;;UN;Unidade;
85287300;01/01/2016;;UN;Unidade;
85291020;01/04/2022;;UN;Unidade;
85291090;01/01/2016;;KG;Quilograma;
85299011;01/01/2016;;KG;Quilograma;
85299012;01/01/2016;;UN;Unidade;
85299019;01/01/2016;;KG;Quilograma;
85299020;01/01/2016;;KG;Quilograma;
85299030;01/01/2016;;KG;Quilograma;
85299040;01/01/2016;;KG;Quilograma;
85299050;01/04/2022;;KG;Quilograma;
85299090;01/01/2016;;KG;Quilograma;
85301010;01/01/2016;;UN;Unidade;
85301090;01/01/2016;;UN;Unidade;
85308010;01/01/2016;;UN;Unidade;
85308090;01/01/2016;;UN;Unidade;
85309000;01/01/2016;;KG;Quilograma;
85311010;01/01/2016;;UN;Unidade;
85311090;01/01/2016;;UN;Unidade;
85312000;01/01/2016;;UN;Unidade;
85318000;01/01/2016;;UN;Unidade;
85319000;01/01/2016;;KG;Quilograma;
85321000;01/01/2016;;UN;Unidade;
85322111;01/01/2016;;UN;Unidade;
85322119;01/01/2016;;UN;Unidade;
85322120;01/07/2018;;UN;Unidade;
85322190;01/01/2016;;UN;Unidade;
85322200;01/01/2016;;UN;Unidade;
85322310;01/01/2016;;UN;Unidade;
85322390;01/01/2016;;UN;Unidade;
85322410;01/01/2016;;UN;Unidade;
85322420;01/07/2018;;UN;Unidade;
85322490;01/01/2016;;UN;Unidade;
85322510;01/01/2016;;UN;Unidade;
85322590;01/01/2016;;UN;Unidade;
85322910;01/01/2016;;UN;Unidade;
85322990;01/01/2016;;UN;Unidade;
85323010;01/01/2016;;UN;Unidade;
85323090;01/01/2016;;UN;Unidade;
85329000;01/01/2016;;KG;Quilograma;
85331000;01/01/2016;;UN;Unidade;
85332110;01/01/2016;;UN;Unidade;
85332120;01/01/2016;;UN;Unidade;
85332190;01/01/2016;;UN;Unidade;
85332900;01/01/2016;;UN;Unidade;
85333110;01/01/2016;;UN;Unidade;
85333190;01/01/2016;;UN;Unidade;
85333910;01/01/2016;;UN;Unidade;
85333990;01/01/2016;;UN;Unidade;
85334011;01/01/2016;;UN;Unidade;
85334012;01/01/2016;;UN;Unidade;
85334013;01/01/2018;;UN;Unidade;
85334019;01/01/2016;;UN;Unidade;
85334091;01/01/2016;;UN;Unidade;
85334092;01/01/2016;;UN;Unidade;
85334099;01/01/2016;;UN;Unidade;
85339000;01/01/2016;;KG;Quilograma;
85340011;01/01/2016;;UN;Unidade;
85340012;01/01/2016;;UN;Unidade;
85340013;01/01/2016;;UN;Unidade;
85340019;01/01/2016;;UN;Unidade;
85340020;01/01/2016;;UN;Unidade;
85340031;01/01/2016;;UN;Unidade;
85340032;01/01/2016;;UN;Unidade;
85340033;01/01/2016;;UN;Unidade;
85340039;01/01/2016;;UN;Unidade;
85340040;01/01/2016;;UN;Unidade;
85340051;01/01/2016;;UN;Unidade;
85340059;01/01/2016;;UN;Unidade;
85351000;01/01/2016;;UN;Unidade;
85352100;01/01/2016;;UN;Unidade;
85352900;01/01/2016;;UN;Unidade;
85353013;01/01/2016;;UN;Unidade;
85353017;01/01/2016;;UN;Unidade;
85353018;01/01/2016;;UN;Unidade;
85353019;01/01/2016;;UN;Unidade;
85353023;01/01/2016;;UN;Unidade;
85353027;01/01/2016;;UN;Unidade;
85353028;01/01/2016;;UN;Unidade;
85353029;01/01/2016;;UN;Unidade;
85354010;01/01/2016;;UN;Unidade;
85354090;01/01/2016;;UN;Unidade;
85359010;01/07/2021;;UN;Unidade;
85359090;01/07/2021;;UN;Unidade;
85361000;01/01/2016;;UN;Unidade;
85362000;01/01/2016;;UN;Unidade;
85363010;01/01/2018;;UN;Unidade;
85363090;01/01/2018;;UN;Unidade;
85364100;01/01/2016;;UN;Unidade;
85364900;01/01/2016;;UN;Unidade;
85365010;01/01/2016;;UN;Unidade;
85365020;01/01/2016;;UN;Unidade;
85365030;01/01/2016;;UN;Unidade;
85365090;01/01/2016;;UN;Unidade;
85366100;01/01/2016;;UN;Unidade;
85366910;01/01/2016;;UN;Unidade;
85366990;01/01/2016;;UN;Unidade;
85367000;01/01/2016;;UN;Unidade;
85369010;01/01/2016;;UN;Unidade;
85369020;01/01/2016;;UN;Unidade;
85369030;01/01/2016;;UN;Unidade;
85369040;01/01/2016;;UN;Unidade;
85369050;01/01/2016;;UN;Unidade;
85369060;01/07/2018;;UN;Unidade;
85369090;01/01/2016;;UN;Unidade;
85371011;01/01/2016;;KG;Quilograma;
85371019;01/01/2016;;KG;Quilograma;
85371020;01/01/2016;;UN;Unidade;
85371030;01/01/2016;;UN;Unidade;
85371090;01/01/2016;;KG;Quilograma;
85372010;01/01/2016;;KG;Quilograma;
85372090;01/01/2016;;KG;Quilograma;
85381000;01/01/2016;;KG;Quilograma;
85389010;01/01/2016;;UN;Unidade;
85389020;01/01/2016;;UN;Unidade;
85389090;01/01/2016;;KG;Quilograma;
85391010;01/01/2016;;UN;Unidade;
85391090;01/01/2016;;UN;Unidade;
85392110;01/01/2016;;UN;Unidade;
85392190;01/01/2016;;UN;Unidade;
85392200;01/01/2016;;UN;Unidade;
85392910;01/01/2016;;UN;Unidade;
85392990;01/01/2016;;UN;Unidade;
85393111;01/07/2021;;UN;Unidade;
85393119;01/07/2021;;UN;Unidade;
85393120;01/07/2021;;UN;Unidade;
85393131;01/07/2021;;UN;Unidade;
85393132;01/07/2021;;UN;Unidade;
85393139;01/07/2021;;UN;Unidade;
85393210;01/07/2021;;UN;Unidade;
85393220;01/07/2021;;UN;Unidade;
85393230;01/07/2021;;UN;Unidade;
85393911;01/07/2021;;UN;Unidade;
85393912;01/07/2021;;UN;Unidade;
85393913;01/07/2021;;UN;Unidade;
85393919;01/07/2021;;UN;Unidade;
85393990;01/07/2021;;UN;Unidade;
85394110;01/01/2016;;UN;Unidade;
85394190;01/01/2016;;UN;Unidade;
85394900;01/01/2016;;UN;Unidade;
85395100;01/04/2022;;UN;Unidade;
85395200;01/04/2022;;UN;Unidade;
85399010;01/01/2016;;KG;Quilograma;
85399020;01/01/2016;;KG;Quilograma;
85399090;01/01/2016;;KG;Quilograma;
85401100;01/01/2016;;UN;Unidade;
85401200;01/01/2016;;UN;Unidade;
85402011;01/01/2016;;UN;Unidade;
85402019;01/01/2016;;UN;Unidade;
85402020;01/01/2016;;UN;Unidade;
85402090;01/01/2016;;UN;Unidade;
85404000;01/01/2016;;UN;Unidade;
85406010;01/01/2016;;UN;Unidade;
85406090;01/01/2016;;UN;Unidade;
85407100;01/01/2016;;UN;Unidade;
85407900;01/01/2016;;UN;Unidade;
85408100;01/01/2016;;UN;Unidade;
85408910;01/01/2016;;UN;Unidade;
85408990;01/01/2016;;UN;Unidade;
85409110;01/01/2016;;UN;Unidade;
85409120;01/01/2016;;UN;Unidade;
85409130;01/01/2016;;UN;Unidade;
85409140;01/01/2016;;UN;Unidade;
85409190;01/01/2016;;KG;Quilograma;
85409900;01/01/2016;;KG;Quilograma;
85411011;01/01/2016;;UN;Unidade;
85411012;01/01/2016;;UN;Unidade;
85411019;01/01/2016;;UN;Unidade;
85411021;01/01/2016;;UN;Unidade;
85411022;01/01/2016;;UN;Unidade;
85411029;01/01/2016;;UN;Unidade;
85411031;01/01/2020;;UN;Unidade;
85411032;01/01/2020;;UN;Unidade;
85411039;01/01/2020;;UN;Unidade;
85411091;01/01/2016;;UN;Unidade;
85411092;01/01/2016;;UN;Unidade;
85411099;01/01/2016;;UN;Unidade;
85412110;01/01/2016;;UN;Unidade;
85412120;01/01/2016;;UN;Unidade;
85412191;01/01/2016;;UN;Unidade;
85412199;01/01/2016;;UN;Unidade;
85412910;01/01/2016;;UN;Unidade;
85412920;01/01/2016;;UN;Unidade;
85413011;01/01/2016;;UN;Unidade;
85413019;01/01/2016;;UN;Unidade;
85413021;01/01/2016;;UN;Unidade;
85413029;01/01/2016;;UN;Unidade;
85414111;01/04/2022;;UN;Unidade;
85414112;01/04/2022;;UN;Unidade;
85414121;01/04/2022;;UN;Unidade;
85414122;01/04/2022;;UN;Unidade;
85414123;01/04/2022;;UN;Unidade;
85414124;01/04/2022;;UN;Unidade;
85414210;01/04/2022;;UN;Unidade;
85414220;01/04/2022;;UN;Unidade;
85414290;01/04/2022;;UN;Unidade;
85414300;01/04/2022;;UN;Unidade;
85414900;01/04/2022;;UN;Unidade;
85415100;01/04/2022;;UN;Unidade;
85415900;01/04/2022;;UN;Unidade;
85416010;01/01/2016;;UN;Unidade;
85416090;01/01/2016;;UN;Unidade;
85419010;01/01/2016;;KG;Quilograma;
85419020;01/01/2016;;KG;Quilograma;
85419090;01/01/2016;;KG;Quilograma;
85423110;01/01/2016;;UN;Unidade;
85423120;01/01/2016;;UN;Unidade;
85423190;01/01/2016;;UN;Unidade;
85423210;01/01/2016;;UN;Unidade;
85423221;01/01/2016;;UN;Unidade;
85423229;01/01/2016;;UN;Unidade;
85423291;01/01/2016;;UN;Unidade;
85423299;01/01/2016;;UN;Unidade;
85423311;01/01/2016;;UN;Unidade;
85423319;01/01/2016;;UN;Unidade;
85423320;01/01/2016;;UN;Unidade;
85423390;01/01/2016;;UN;Unidade;
85423911;01/01/2016;;UN;Unidade;
85423919;01/01/2016;;UN;Unidade;
85423920;01/01/2016;;UN;Unidade;
85423931;01/01/2016;;UN;Unidade;
85423939;01/01/2016;;UN;Unidade;
85423991;01/01/2016;;UN;Unidade;
85423999;01/01/2016;;UN;Unidade;
85429000;01/04/2022;;KG;Quilograma;
85431000;01/01/2016;;UN;Unidade;
85432000;01/01/2016;;UN;Unidade;
85433010;01/01/2020;;UN;Unidade;
85433090;01/01/2020;;UN;Unidade;
85434000;01/04/2022;;UN;Unidade;
85437011;01/01/2016;;UN;Unidade;
85437012;01/01/2016;;UN;Unidade;
85437013;01/01/2016;;UN;Unidade;
85437014;01/01/2016;;UN;Unidade;
85437015;01/01/2016;;UN;Unidade;
85437019;01/01/2016;;UN;Unidade;
85437020;01/01/2016;;UN;Unidade;
85437031;01/01/2016;;UN;Unidade;
85437032;01/01/2016;;UN;Unidade;
85437033;01/01/2016;;UN;Unidade;
85437034;01/01/2016;;UN;Unidade;
85437035;01/01/2016;;UN;Unidade;
85437036;01/01/2016;;UN;Unidade;
85437039;01/01/2016;;UN;Unidade;
85437040;01/01/2016;;UN;Unidade;
85437050;01/01/2016;;UN;Unidade;
85437091;01/01/2016;;UN;Unidade;
85437092;01/01/2016;;UN;Unidade;
85437099;01/01/2016;;UN;Unidade;
85439010;01/01/2016;;KG;Quilograma;
85439090;01/01/2016;;KG;Quilograma;
85441100;01/01/2016;;KG;Quilograma;
85441910;01/01/2016;;KG;Quilograma;
85441990;01/01/2016;;KG;Quilograma;
85442000;01/01/2016;;KG;Quilograma;
85443000;01/01/2016;;KG;Quilograma;
85444200;01/01/2016;;KG;Quilograma;
85444900;01/01/2016;;KG;Quilograma;
85446000;01/01/2016;;KG;Quilograma;
85447010;01/01/2016;;KG;Quilograma;
85447020;01/01/2016;;KG;Quilograma;
85447030;01/01/2016;;KG;Quilograma;
85447090;01/01/2016;;KG;Quilograma;
85451100;01/01/2016;;KG;Quilograma;
85451910;01/01/2016;;KG;Quilograma;
85451920;01/01/2016;;KG;Quilograma;
85451990;01/01/2016;;KG;Quilograma;
85452000;01/01/2016;;KG;Quilograma;
85459010;01/01/2016;;KG;Quilograma;
85459020;01/01/2016;;KG;Quilograma;
85459030;01/01/2016;;KG;Quilograma;
85459090;01/01/2016;;KG;Quilograma;
85461000;01/01/2016;;KG;Quilograma;
85462000;01/01/2016;;KG;Quilograma;
85469000;01/01/2016;;KG;Quilograma;
85471000;01/01/2016;;KG;Quilograma;
85472010;01/01/2016;;KG;Quilograma;
85472090;01/01/2016;;KG;Quilograma;
85479000;01/01/2016;;KG;Quilograma;
85480010;01/04/2022;;KG;Quilograma;
85480090;01/04/2022;;KG;Quilograma;
85491100;01/04/2022;;KG;Quilograma;
85491200;01/04/2022;;KG;Quilograma;
85491300;01/04/2022;;KG;Quilograma;
85491400;01/04/2022;;KG;Quilograma;
85491900;01/04/2022;;KG;Quilograma;
85492100;01/04/2022;;KG;Quilograma;
85492900;01/04/2022;;KG;Quilograma;
85493100;01/04/2022;;KG;Quilograma;
85493900;01/04/2022;;KG;Quilograma;
85499100;01/04/2022;;KG;Quilograma;
85499900;01/04/2022;;KG;Quilograma;
86011000;01/01/2016;;UN;Unidade;
86012000;01/01/2016;;UN;Unidade;
86021000;01/01/2016;;UN;Unidade;
86029000;01/01/2016;;UN;Unidade;
86031000;01/01/2016;;UN;Unidade;
86039000;01/01/2016;;UN;Unidade;
86040010;01/01/2016;;UN;Unidade;
86040090;01/01/2016;;UN;Unidade;
86050010;01/01/2016;;UN;Unidade;
86050090;01/01/2016;;UN;Unidade;
86061000;01/01/2016;;UN;Unidade;
86063000;01/01/2016;;UN;Unidade;
86069100;01/01/2016;;UN;Unidade;
86069200;01/01/2016;;UN;Unidade;
86069900;01/01/2016;;UN;Unidade;
86071110;01/01/2016;;KG;Quilograma;
86071120;01/01/2016;;KG;Quilograma;
86071200;01/01/2016;;KG;Quilograma;
86071911;01/01/2016;;KG;Quilograma;
86071919;01/01/2016;;KG;Quilograma;
86071990;01/01/2016;;KG;Quilograma;
86072100;01/01/2016;;KG;Quilograma;
86072900;01/01/2016;;KG;Quilograma;
86073000;01/01/2016;;KG;Quilograma;
86079100;01/01/2016;;KG;Quilograma;
86079900;01/01/2016;;KG;Quilograma;
86080011;01/01/2016;;KG;Quilograma;
86080012;01/01/2016;;KG;Quilograma;
86080090;01/01/2016;;KG;Quilograma;
86090000;01/01/2016;;UN;Unidade;
87011000;01/01/2016;;UN;Unidade;
87012100;01/04/2022;;UN;Unidade;
87012200;01/04/2022;;UN;Unidade;
87012300;01/04/2022;;UN;Unidade;
87012400;01/04/2022;;UN;Unidade;
87012900;01/04/2022;;UN;Unidade;
87013000;01/01/2016;;UN;Unidade;
87019100;01/01/2017;;UN;Unidade;
87019200;01/01/2017;;UN;Unidade;
87019300;01/01/2017;;UN;Unidade;
87019410;01/01/2017;;UN;Unidade;
87019490;01/01/2017;;UN;Unidade;
87019510;01/01/2017;;UN;Unidade;
87019590;01/01/2017;;UN;Unidade;
87021000;01/01/2016;;UN;Unidade;
87022000;01/01/2017;;UN;Unidade;
87023000;01/01/2017;;UN;Unidade;
87024010;01/01/2017;;UN;Unidade;
87024090;01/01/2017;;UN;Unidade;
87029000;01/01/2017;;UN;Unidade;
87031000;01/01/2016;;UN;Unidade;
87032100;01/01/2016;;UN;Unidade;
87032210;01/01/2016;;UN;Unidade;
87032290;01/01/2016;;UN;Unidade;
87032310;01/01/2016;;UN;Unidade;
87032390;01/01/2016;;UN;Unidade;
87032410;01/01/2016;;UN;Unidade;
87032490;01/01/2016;;UN;Unidade;
87033110;01/01/2016;;UN;Unidade;
87033190;01/01/2016;;UN;Unidade;
87033210;01/01/2016;;UN;Unidade;
87033290;01/01/2016;;UN;Unidade;
87033310;01/01/2016;;UN;Unidade;
87033390;01/01/2016;;UN;Unidade;
87034000;01/01/2017;;UN;Unidade;
87035000;01/01/2017;;UN;Unidade;
87036000;01/01/2017;;UN;Unidade;
87037000;01/01/2017;;UN;Unidade;
87038000;01/01/2017;;UN;Unidade;
87039000;01/01/2016;;UN;Unidade;
87041010;01/01/2016;;UN;Unidade;
87041090;01/01/2016;;UN;Unidade;
87042110;01/01/2016;;UN;Unidade;
87042120;01/01/2016;;UN;Unidade;
87042130;01/01/2016;;UN;Unidade;
87042190;01/01/2016;;UN;Unidade;
87042210;01/01/2016;;UN;Unidade;
87042220;01/01/2016;;UN;Unidade;
87042230;01/01/2016;;UN;Unidade;
87042290;01/01/2016;;UN;Unidade;
87042310;01/01/2016;;UN;Unidade;
87042320;01/01/2016;;UN;Unidade;
87042330;01/01/2016;;UN;Unidade;
87042340;01/07/2017;;UN;Unidade;
87042390;01/01/2016;;UN;Unidade;
87043110;01/01/2016;;UN;Unidade;
87043120;01/01/2016;;UN;Unidade;
87043130;01/01/2016;;UN;Unidade;
87043190;01/01/2016;;UN;Unidade;
87043210;01/01/2016;;UN;Unidade;
87043220;01/01/2016;;UN;Unidade;
87043230;01/01/2016;;UN;Unidade;
87043290;01/01/2016;;UN;Unidade;
87044100;01/04/2022;;UN;Unidade;
87044200;01/04/2022;;UN;Unidade;
87044300;01/04/2022;;UN;Unidade;
87045100;01/04/2022;;UN;Unidade;
87045200;01/04/2022;;UN;Unidade;
87046000;01/04/2022;;UN;Unidade;
87049000;01/01/2016;;UN;Unidade;
87051020;01/07/2022;;UN;Unidade;
87051030;01/07/2022;;UN;Unidade;
87051090;01/01/2016;;UN;Unidade;
87052000;01/01/2016;;UN;Unidade;
87053000;01/01/2016;;UN;Unidade;
87054000;01/01/2016;;UN;Unidade;
87059010;01/01/2016;;UN;Unidade;
87059090;01/01/2016;;UN;Unidade;
87060010;01/01/2016;;UN;Unidade;
87060020;01/01/2016;;UN;Unidade;
87060090;01/01/2016;;UN;Unidade;
87071000;01/01/2016;;UN;Unidade;
87079010;01/01/2016;;UN;Unidade;
87079090;01/01/2016;;UN;Unidade;
87081000;01/01/2016;;UN;Unidade;
87082100;01/01/2016;;UN;Unidade;
87082200;01/04/2022;;UN;Unidade;
87082911;01/01/2016;;UN;Unidade;
87082912;01/01/2016;;UN;Unidade;
87082913;01/01/2016;;UN;Unidade;
87082914;01/01/2016;;UN;Unidade;
87082919;01/01/2016;;UN;Unidade;
87082991;01/01/2016;;UN;Unidade;
87082992;01/01/2016;;UN;Unidade;
87082993;01/01/2016;;UN;Unidade;
87082994;01/01/2016;;UN;Unidade;
87082995;01/01/2016;;UN;Unidade;
87082999;01/01/2016;;UN;Unidade;
87083011;01/01/2016;;UN;Unidade;
87083019;01/01/2016;;UN;Unidade;
87083090;01/01/2016;;UN;Unidade;
87084011;01/01/2016;;UN;Unidade;
87084019;01/01/2016;;UN;Unidade;
87084080;01/01/2016;;UN;Unidade;
87084090;01/01/2016;;UN;Unidade;
87085011;01/01/2016;;UN;Unidade;
87085012;01/01/2016;;UN;Unidade;
87085019;01/01/2016;;UN;Unidade;
87085080;01/01/2016;;UN;Unidade;
87085091;01/01/2016;;UN;Unidade;
87085099;01/01/2016;;KG;Quilograma;
87087010;01/01/2016;;UN;Unidade;
87087090;01/01/2016;;UN;Unidade;
87088000;01/01/2016;;UN;Unidade;
87089100;01/01/2016;;UN;Unidade;
87089200;01/01/2016;;UN;Unidade;
87089300;01/01/2016;;UN;Unidade;
87089411;01/01/2016;;UN;Unidade;
87089412;01/01/2016;;UN;Unidade;
87089413;01/01/2016;;UN;Unidade;
87089481;01/01/2016;;UN;Unidade;
87089482;01/01/2016;;UN;Unidade;
87089483;01/01/2016;;UN;Unidade;
87089490;01/01/2016;;KG;Quilograma;
87089510;01/01/2016;;UN;Unidade;
87089521;01/01/2016;;UN;Unidade;
87089522;01/01/2016;;UN;Unidade;
87089529;01/01/2016;;UN;Unidade;
87089910;01/01/2016;;KG;Quilograma;
87089990;01/01/2016;;KG;Quilograma;
87091100;01/01/2016;;UN;Unidade;
87091900;01/01/2016;;UN;Unidade;
87099000;01/01/2016;;KG;Quilograma;
87100000;01/01/2016;;UN;Unidade;
87111000;01/01/2016;;UN;Unidade;
87112010;01/01/2016;;UN;Unidade;
87112020;01/01/2016;;UN;Unidade;
87112090;01/01/2016;;UN;Unidade;
87113000;01/01/2016;;UN;Unidade;
87114000;01/01/2016;;UN;Unidade;
87115000;01/01/2016;;UN;Unidade;
87116000;01/01/2017;;UN;Unidade;
87119000;01/01/2016;;UN;Unidade;
87120010;01/01/2016;;UN;Unidade;
87120090;01/01/2016;;UN;Unidade;
87131000;01/01/2016;;UN;Unidade;
87139000;01/01/2016;;UN;Unidade;
87141000;01/01/2016;;KG;Quilograma;
87142000;01/01/2016;;KG;Quilograma;
87149100;01/01/2016;;KG;Quilograma;
87149200;01/01/2016;;KG;Quilograma;
87149311;01/01/2023;;KG;Quilograma;
87149319;01/01/2023;;KG;Quilograma;
87149320;01/01/2016;;KG;Quilograma;
87149410;01/01/2016;;KG;Quilograma;
87149490;01/01/2016;;KG;Quilograma;
87149500;01/01/2016;;UN;Unidade;
87149611;01/01/2023;;KG;Quilograma;
87149612;01/01/2023;;KG;Quilograma;
87149619;01/01/2023;;KG;Quilograma;
87149690;01/01/2023;;KG;Quilograma;
87149910;01/01/2016;;KG;Quilograma;
87149920;01/01/2023;;KG;Quilograma;
87149990;01/01/2016;;KG;Quilograma;
87150000;01/01/2016;;KG;Quilograma;
87161000;01/01/2016;;UN;Unidade;
87162000;01/01/2016;;UN;Unidade;
87163100;01/01/2016;;UN;Unidade;
87163900;01/01/2016;;UN;Unidade;
87164000;01/01/2016;;UN;Unidade;
87168000;01/01/2016;;UN;Unidade;
87169010;01/01/2016;;UN;Unidade;
87169090;01/01/2016;;KG;Quilograma;
88010000;01/01/2016;;UN;Unidade;
88021100;01/01/2016;;UN;Unidade;
88021210;01/01/2016;;UN;Unidade;
88021290;01/01/2016;;UN;Unidade;
88022010;01/01/2016;;UN;Unidade;
88022021;01/01/2016;;UN;Unidade;
88022022;01/01/2016;;UN;Unidade;
88022090;01/01/2016;;UN;Unidade;
88023010;01/01/2016;;UN;Unidade;
88023021;01/01/2016;;UN;Unidade;
88023029;01/01/2016;;UN;Unidade;
88023031;01/01/2016;;UN;Unidade;
88023039;01/01/2016;;UN;Unidade;
88023090;01/01/2016;;UN;Unidade;
88024010;01/01/2016;;UN;Unidade;
88024090;01/01/2016;;UN;Unidade;
88026000;01/01/2016;;UN;Unidade;
88040000;01/01/2016;;KG;Quilograma;
88051000;01/01/2016;;KG;Quilograma;
88052100;01/01/2016;;KG;Quilograma;
88052900;01/01/2016;;KG;Quilograma;
88061000;01/04/2022;;UN;Unidade;
88062100;01/04/2022;;UN;Unidade;
88062200;01/04/2022;;UN;Unidade;
88062300;01/04/2022;;UN;Unidade;
88062400;01/04/2022;;UN;Unidade;
88062900;01/04/2022;;UN;Unidade;
88069100;01/04/2022;;UN;Unidade;
88069200;01/04/2022;;UN;Unidade;
88069300;01/04/2022;;UN;Unidade;
88069400;01/04/2022;;UN;Unidade;
88069900;01/04/2022;;UN;Unidade;
88071000;01/04/2022;;KG;Quilograma;
88072000;01/04/2022;;KG;Quilograma;
88073000;01/04/2022;;KG;Quilograma;
88079000;01/04/2022;;KG;Quilograma;
89011000;01/01/2016;;UN;Unidade;
89012000;01/01/2016;;UN;Unidade;
89013000;01/01/2016;;UN;Unidade;
89019000;01/01/2016;;UN;Unidade;
89020010;01/01/2016;;UN;Unidade;
89020090;01/01/2016;;UN;Unidade;
89031100;01/04/2022;;UN;Unidade;
89031200;01/04/2022;;UN;Unidade;
